SCORE:,total_score,dslf_fa13,fa_atr,fa_dun,fa_elec,fa_intra_rep,fa_intra_sol_xover4,fa_rep,fa_sol,hbond_bb_sc,hbond_lr_bb,hbond_sc,hbond_sr_bb,lk_ball_wtd,omega,p_aa_pp,pro_close,rama_prepro,ref,yhh_planarity,description
SCORE:,371.561,-5.837999999999999,-1571.983,367.82599999999996,-453.666,3.323,55.324,1278.2069999999999,879.538,-49.083999999999996,-123.96799999999999,-34.35,-33.974000000000004,-38.711999999999996,21.835,-56.631,1.396,35.078,97.055,0.185,aflibercept_input_0035_0001
SCORE:,1049.815,-5.733,-1580.993,370.256,-447.092,3.324,53.815,1941.293,904.679,-50.155,-122.545,-36.260999999999996,-31.93,-37.654,24.351999999999997,-60.933,1.838,26.213,97.055,0.287,aflibercept_input_0034_0003
SCORE:,1476.6770000000001,-5.558,-1591.9229999999998,360.528,-433.514,3.279,52.473,2367.4570000000003,902.1419999999999,-45.24,-123.738,-37.064,-31.848000000000003,-36.356,23.861,-63.184,27.873,10.289000000000001,97.055,0.146,aflibercept_input_0035_0003
SCORE:,1448.6889999999999,-5.71,-1601.816,361.755,-446.52,3.2880000000000003,53.136,2350.238,904.2460000000001,-52.583999999999996,-125.014,-39.181999999999995,-32.454,-35.152,23.739,-58.008,20.192999999999998,31.173000000000002,97.055,0.307,aflibercept_input_0035_0002
SCORE:,1033.0710000000001,-5.57,-1584.3310000000001,373.273,-454.722,3.3510000000000004,53.84,1959.068,893.52,-51.397,-124.79799999999999,-35.596,-31.855,-35.444,22.918000000000003,-62.141999999999996,2.884,12.72,97.055,0.29600000000000004,aflibercept_input_0036_0001
SCORE:,1852.18,-5.766,-1590.675,371.394,-448.875,3.3160000000000003,53.005,2753.51,908.0930000000001,-50.806000000000004,-123.564,-33.302,-34.247,-37.711999999999996,21.746,-58.065,1.751,25.011,97.055,0.312,aflibercept_input_0036_0003
SCORE:,1002.7230000000001,-5.733,-1582.2839999999999,369.897,-457.616,3.313,52.463,1934.005,895.748,-51.849,-124.855,-38.394,-32.906,-35.769,24.804000000000002,-59.531000000000006,2.574,11.515,97.055,0.287,aflibercept_input_0036_0002
SCORE:,348.50300000000004,-5.921,-1595.636,370.06199999999995,-438.89,3.432,55.023999999999994,1231.829,910.816,-52.001000000000005,-122.709,-37.766,-34.365,-34.278,25.491,-55.917,2.213,29.756,97.055,0.308,aflibercept_input_0037_0001
SCORE:,1117.66,-5.474,-1600.102,361.499,-448.704,3.2960000000000003,53.667,2040.05,902.033,-51.806000000000004,-124.164,-39.616,-33.97,-33.191,23.148000000000003,-62.588,22.17,14.008,97.055,0.353,aflibercept_input_0038_0001
SCORE:,1237.674,-5.474,-1604.967,370.212,-455.13300000000004,3.301,53.163000000000004,2166.7039999999997,914.172,-52.82899999999999,-122.904,-38.330999999999996,-34.796,-31.47,24.015,-59.648999999999994,1.492,12.76,97.055,0.353,aflibercept_input_0037_0002
SCORE:,-259.062,-5.5920000000000005,-1584.342,371.259,-454.76599999999996,3.3739999999999997,52.971000000000004,670.96,887.67,-53.813,-126.165,-36.482,-32.778,-35.086,25.993000000000002,-58.988,1.349,18.012,97.055,0.308,aflibercept_input_0039_0001
SCORE:,1327.918,-5.341,-1599.359,369.366,-460.327,3.3789999999999996,53.388999999999996,2252.404,914.966,-46.5,-125.538,-39.029,-35.98,-32.62,23.212,-58.886,1.73,15.762,97.055,0.23399999999999999,aflibercept_input_0037_0003
SCORE:,1035.813,-5.851,-1601.829,365.546,-445.80400000000003,3.333,53.647,1955.991,915.7310000000001,-50.812,-123.26700000000001,-37.525999999999996,-34.617,-35.625,23.429000000000002,-61.771,1.9140000000000001,15.985,97.055,0.285,aflibercept_input_0038_0002
SCORE:,711.304,-5.851,-1602.8120000000001,367.30800000000005,-461.796,3.315,54.975,1636.3010000000002,922.529,-49.376999999999995,-123.26700000000001,-40.263000000000005,-31.578000000000003,-34.629,23.377,-60.324,1.876,14.182,97.055,0.285,aflibercept_input_0038_0003
SCORE:,486.416,-5.5920000000000005,-1588.866,384.764,-450.579,3.3569999999999998,53.226000000000006,1393.4270000000001,899.681,-51.882,-124.82700000000001,-37.207,-33.302,-34.342,21.561,-56.292,1.288,14.638,97.055,0.308,aflibercept_input_0039_0003
SCORE:,1311.889,-5.5920000000000005,-1612.0339999999999,371.87800000000004,-438.904,3.333,52.597,2217.094,916.153,-49.008,-126.5,-36.806999999999995,-33.576,-34.442,21.916999999999998,-59.016999999999996,1.4269999999999998,26.008000000000003,97.055,0.308,aflibercept_input_0039_0002
SCORE:,1988.0810000000001,-5.558,-1601.265,360.17,-441.69,3.285,53.077,2898.881,908.948,-46.843999999999994,-125.529,-35.525,-33.349000000000004,-34.731,23.688000000000002,-55.778999999999996,1.895,21.206999999999997,97.055,0.146,aflibercept_input_0040_0002
SCORE:,1105.076,-5.718999999999999,-1592.774,370.981,-447.83099999999996,3.3280000000000003,54.24100000000001,1883.243,899.702,-50.224,-123.995,-40.951,-32.009,-33.141999999999996,23.113000000000003,-64.09899999999999,141.144,22.728,97.055,0.285,aflibercept_input_0040_0001
SCORE:,455.89599999999996,-5.506,-1600.356,370.848,-448.19800000000004,3.362,52.536,1382.525,896.6139999999999,-47.269,-126.105,-37.4,-32.869,-35.148,23.434,-61.417,6.944,16.559,97.055,0.28600000000000003,aflibercept_input_0040_0003
SCORE:,1133.8239999999998,-5.7620000000000005,-1597.269,365.70599999999996,-441.18300000000005,3.3510000000000004,54.571000000000005,2044.8329999999999,914.552,-49.95,-121.884,-36.61,-33.727,-36.941,22.374000000000002,-60.343999999999994,2.9610000000000003,11.735999999999999,97.055,0.354,aflibercept_input_0041_0001
SCORE:,1118.531,-5.761,-1593.5770000000002,368.537,-452.74,3.327,53.898999999999994,2055.5460000000003,907.831,-48.398,-125.662,-42.988,-31.145,-34.124,22.41,-63.226000000000006,1.781,5.644,97.055,0.122,aflibercept_input_0041_0002
SCORE:,1069.546,-5.63,-1597.506,359.52,-450.504,3.2689999999999997,53.332,1993.711,900.373,-48.431000000000004,-123.575,-40.311,-31.84,-33.25,26.037,-55.678000000000004,4.215,18.607,97.055,0.154,aflibercept_input_0041_0003
SCORE:,827.951,-5.853,-1588.1170000000002,380.4,-440.96,3.3710000000000004,53.505,1698.731,913.581,-51.38,-122.04299999999999,-40.946,-31.826999999999998,-31.954,24.526999999999997,-54.053999999999995,1.676,21.962,97.055,0.27899999999999997,aflibercept_input_0042_0001
SCORE:,275.087,-5.853,-1584.49,361.958,-453.537,3.307,53.078,1177.29,911.14,-49.766999999999996,-122.45,-41.238,-31.857,-29.226,25.706,-58.338,1.9080000000000001,20.124000000000002,97.055,0.27899999999999997,aflibercept_input_0042_0002
SCORE:,820.454,-5.837999999999999,-1612.0770000000002,363.375,-447.973,3.4960000000000004,54.306000000000004,1751.74,906.972,-49.169,-126.463,-36.961,-34.195,-33.936,21.144000000000002,-55.934,2.897,21.83,97.055,0.185,aflibercept_input_0043_0001
SCORE:,583.742,-5.853,-1578.49,371.27,-462.233,3.3169999999999997,55.556999999999995,1490.953,903.332,-50.971000000000004,-122.82799999999999,-41.356,-32.33,-31.245,23.688000000000002,-57.84,2.7569999999999997,18.682000000000002,97.055,0.27899999999999997,aflibercept_input_0042_0003
SCORE:,1084.076,-5.5920000000000005,-1568.8970000000002,376.971,-447.01300000000003,3.353,53.95,1980.651,895.388,-53.754,-123.876,-36.482,-32.37,-34.769,21.381,-58.739,1.2770000000000001,15.237,97.055,0.308,aflibercept_input_0043_0002
SCORE:,1368.759,-5.5920000000000005,-1604.905,371.409,-451.171,3.452,52.218999999999994,2303.219,908.817,-51.407,-125.865,-36.482,-32.523,-36.754,25.83,-60.244,1.4240000000000002,9.972000000000001,97.055,0.308,aflibercept_input_0043_0003
SCORE:,535.002,-5.404,-1589.586,368.7,-459.733,3.486,52.905,1437.5870000000002,907.082,-51.736000000000004,-122.339,-41.413999999999994,-32.817,-32.455,26.805,-53.181999999999995,1.528,28.313000000000002,97.055,0.20600000000000002,aflibercept_input_0044_0001
SCORE:,873.2539999999999,-5.404,-1619.6760000000002,362.537,-456.217,3.342,54.706,1805.899,922.209,-52.413999999999994,-127.458,-41.626000000000005,-31.338,-31.755,29.971999999999998,-55.792,5.412999999999999,13.597000000000001,97.055,0.20600000000000002,aflibercept_input_0044_0003
SCORE:,394.219,-5.404,-1578.1770000000001,361.561,-454.17199999999997,3.384,53.818999999999996,1200.996,906.0039999999999,-49.79,-122.339,-42.31100000000001,-32.896,-33.786,24.304000000000002,-51.998999999999995,96.419,21.345,97.055,0.20600000000000002,aflibercept_input_0044_0002
SCORE:,1345.146,-5.695,-1599.115,365.67699999999996,-452.45,3.299,51.635,2286.445,904.427,-51.305,-124.59299999999999,-35.772,-36.258,-38.063,26.596,-59.9,1.4369999999999998,11.574000000000002,97.055,0.152,aflibercept_input_0045_0001
SCORE:,621.871,-5.775,-1587.4170000000001,365.515,-449.24699999999996,3.3360000000000003,54.202,1534.984,908.954,-50.799,-122.973,-42.036,-31.281,-31.519000000000002,27.531999999999996,-62.576,3.042,10.583,97.055,0.29,aflibercept_input_0045_0002
SCORE:,1416.4289999999999,-5.494,-1601.707,366.911,-440.324,3.326,54.647,2295.696,914.613,-53.602,-122.296,-36.336,-32.306,-33.696999999999996,26.029,-53.792,6.678999999999999,30.669,97.055,0.358,aflibercept_input_0046_0002
SCORE:,1263.9489999999998,-5.921,-1607.49,378.39300000000003,-458.92900000000003,3.323,53.593,2117.23,913.997,-53.879,-125.52600000000001,-39.037,-33.524,-32.735,26.386999999999997,-57.824,62.865,25.663,97.055,0.308,aflibercept_input_0045_0003
SCORE:,734.563,-5.779,-1599.951,363.904,-461.64300000000003,3.319,53.449,1617.8010000000002,906.845,-50.36600000000001,-125.50200000000001,-34.74,-33.346,-32.494,22.276,-55.813,47.982,21.267,97.055,0.298,aflibercept_input_0046_0003
SCORE:,1110.775,-5.718999999999999,-1606.4579999999999,372.731,-463.264,3.305,53.843,2034.348,915.13,-50.886,-123.854,-40.723,-31.662,-32.749,26.379,-58.976000000000006,1.8019999999999998,20.191,97.055,0.285,aflibercept_input_0046_0001
SCORE:,855.2769999999999,-5.853,-1568.954,358.1,-456.99699999999996,3.3,52.43899999999999,1772.635,895.334,-54.7,-122.61,-42.146,-32.393,-30.611,24.884,-58.155,1.6369999999999998,22.034000000000002,97.055,0.27899999999999997,aflibercept_input_0047_0001
SCORE:,1028.096,-5.681,-1585.244,362.19300000000004,-442.716,3.31,52.797,1934.33,895.247,-48.056999999999995,-122.476,-37.793,-34.421,-35.725,22.956,-59.085,13.607000000000001,17.660999999999998,97.055,0.138,aflibercept_input_0047_0003
SCORE:,1138.532,-5.702999999999999,-1591.4720000000002,357.245,-453.649,3.29,53.351000000000006,2063.2070000000003,902.71,-49.466,-123.81,-41.948,-33.254,-34.766,26.037,-59.199,12.04,16.542,97.055,0.322,aflibercept_input_0047_0002
SCORE:,5.943,-5.651,-1611.003,365.11,-439.35400000000004,3.465,54.446000000000005,829.541,920.758,-50.258,-122.98200000000001,-37.81,-31.955,-35.058,23.755,-54.299,74.875,25.0,97.055,0.307,aflibercept_input_0048_0001
SCORE:,1018.337,-5.73,-1589.1029999999998,365.036,-448.778,3.432,54.012,1917.641,904.966,-52.488,-122.014,-39.854,-32.035,-31.685,24.160999999999998,-57.55,1.357,29.649,97.055,0.264,aflibercept_input_0048_0002
SCORE:,891.533,-5.651,-1590.72,363.14599999999996,-451.48800000000006,3.39,54.211000000000006,1773.457,918.6410000000001,-50.782,-123.39399999999999,-38.797,-31.088,-35.775,26.191999999999997,-54.468,7.276,30.022,97.055,0.307,aflibercept_input_0048_0003
SCORE:,1452.9270000000001,-5.921,-1604.547,365.945,-450.31199999999995,3.4589999999999996,53.327,2362.672,917.309,-51.498999999999995,-123.509,-37.766,-33.832,-33.218,26.01,-56.88399999999999,1.7409999999999999,22.589000000000002,97.055,0.308,aflibercept_input_0049_0001
SCORE:,1102.393,-5.775,-1581.943,364.87300000000005,-453.94699999999995,3.36,55.945,2018.405,904.4960000000001,-52.431000000000004,-122.35799999999999,-42.715,-32.829,-35.566,25.737,-59.233999999999995,1.597,17.434,97.055,0.29,aflibercept_input_0049_0002
SCORE:,1299.029,-5.733,-1603.0079999999998,371.524,-454.39300000000003,3.3539999999999996,52.751999999999995,2226.674,911.6080000000001,-50.698,-122.545,-38.57,-35.524,-36.367,21.659000000000002,-56.317,1.464,15.807,97.055,0.287,aflibercept_input_0050_0003
SCORE:,1243.014,-5.66,-1583.622,362.02099999999996,-454.634,3.2939999999999996,54.352,2152.814,902.1110000000001,-50.878,-124.90799999999999,-38.812,-32.158,-31.462,23.094,-59.236000000000004,1.412,28.094,97.055,0.138,aflibercept_input_0049_0003
SCORE:,1330.454,-5.775,-1594.3129999999999,362.32800000000003,-445.21,3.3289999999999997,53.803000000000004,2240.435,912.676,-49.318000000000005,-122.35799999999999,-41.12,-32.533,-35.954,27.303,-57.876000000000005,1.925,15.769,97.055,0.29,aflibercept_input_0050_0001
SCORE:,1106.937,-5.585,-1589.908,361.43,-444.04400000000004,3.404,53.501000000000005,2014.495,898.188,-45.22,-123.792,-38.065,-34.306,-35.702,26.049,-55.082,3.016,21.36,97.055,0.142,aflibercept_input_0051_0001
SCORE:,936.7180000000001,-5.837999999999999,-1604.2160000000001,377.704,-462.86699999999996,3.346,54.008,1844.2179999999998,908.7819999999999,-47.604,-124.402,-34.72,-34.515,-35.472,18.62,-57.732,2.362,37.803000000000004,97.055,0.185,aflibercept_input_0050_0002
SCORE:,1566.912,-5.638999999999999,-1606.8120000000001,375.625,-462.769,3.472,52.065,2479.52,909.197,-48.641999999999996,-126.713,-35.916,-33.672,-31.19,25.11,-55.485,19.268,12.277999999999999,97.055,0.159,aflibercept_input_0051_0002
SCORE:,714.98,-5.585,-1576.6960000000001,367.561,-445.75800000000004,3.359,54.38,1605.293,897.6110000000001,-46.456,-124.03,-38.668,-32.982,-35.455999999999996,22.693,-58.468999999999994,2.7460000000000004,28.238000000000003,97.055,0.142,aflibercept_input_0051_0003
SCORE:,1328.7879999999998,-5.792000000000001,-1614.7879999999998,360.028,-452.51300000000003,3.365,53.188,2243.433,924.783,-44.67,-124.37299999999999,-39.374,-33.844,-33.702,26.842,-55.485,6.246,18.24,97.055,0.151,aflibercept_input_0052_0001
SCORE:,1056.487,-5.506,-1620.535,370.95300000000003,-454.134,3.3569999999999998,51.96,1984.1129999999998,915.067,-48.364,-125.883,-37.4,-33.247,-35.918,25.695999999999998,-56.318999999999996,2.509,22.798000000000002,97.055,0.28600000000000003,aflibercept_input_0052_0002
SCORE:,579.685,-5.792000000000001,-1605.135,366.026,-450.784,3.383,54.253,1440.339,924.748,-43.82,-124.779,-37.283,-33.36,-34.308,22.788,-50.582,2.713,54.073,97.055,0.151,aflibercept_input_0052_0003
SCORE:,1542.7720000000002,-5.695,-1609.1029999999998,363.089,-442.93,3.44,51.887,2453.612,915.704,-47.931999999999995,-124.969,-33.082,-35.802,-38.673,24.384,-56.401,1.921,26.116,97.055,0.152,aflibercept_input_0053_0001
SCORE:,412.531,-5.292999999999999,-1579.4779999999998,371.89,-448.69599999999997,3.395,51.823,1311.224,901.066,-47.131,-124.085,-39.797,-33.656,-29.443,23.265,-55.67100000000001,1.76,13.998,97.055,0.303,aflibercept_input_0053_0002
SCORE:,1315.2679999999998,-5.66,-1592.7620000000002,360.108,-456.26599999999996,3.286,54.038999999999994,2247.516,910.368,-49.667,-122.345,-38.812,-30.834,-33.147,21.423000000000002,-60.849,1.329,10.35,97.055,0.138,aflibercept_input_0054_0001
SCORE:,976.7460000000001,-5.292999999999999,-1580.125,373.061,-458.781,3.34,53.582,1867.605,904.678,-48.67100000000001,-123.88,-39.873000000000005,-33.823,-31.079,23.796999999999997,-56.453,1.755,29.546999999999997,97.055,0.303,aflibercept_input_0053_0003
SCORE:,1343.2479999999998,-5.695,-1602.235,361.37300000000005,-449.73400000000004,3.292,51.833999999999996,2269.3,901.284,-49.358999999999995,-123.774,-34.260999999999996,-36.747,-35.598,28.199,-56.496,1.6,23.06,97.055,0.152,aflibercept_input_0054_0002
SCORE:,1294.714,-5.585,-1573.555,359.291,-435.921,3.3169999999999997,53.938,2206.7470000000003,888.658,-46.96,-122.86200000000001,-38.725,-32.367,-36.786,22.67,-57.42,1.849,11.229000000000001,97.055,0.142,aflibercept_input_0054_0003
SCORE:,707.3739999999999,-5.685,-1600.672,357.72,-448.968,3.278,52.81,1604.8370000000002,908.6360000000001,-49.376999999999995,-124.541,-43.979,-32.584,-34.13,23.92,-54.465,27.851,25.381,97.055,0.285,aflibercept_input_0055_0001
SCORE:,1610.969,-5.638999999999999,-1611.605,361.214,-434.06800000000004,3.3080000000000003,53.175,2509.817,916.9860000000001,-45.32,-124.95200000000001,-36.643,-34.662,-34.452,26.404,-54.293,1.9240000000000002,22.563000000000002,97.055,0.159,aflibercept_input_0055_0002
SCORE:,1297.7160000000001,-5.681,-1587.855,358.579,-455.582,3.2880000000000003,52.475,2208.882,900.6519999999999,-49.403999999999996,-124.70700000000001,-37.783,-32.708,-32.973,24.739,-55.541000000000004,1.992,32.149,97.055,0.138,aflibercept_input_0055_0003
SCORE:,1135.035,-5.487,-1614.808,364.856,-458.661,3.373,54.018,2089.643,915.564,-55.101000000000006,-126.22399999999999,-31.488000000000003,-33.728,-35.586,18.833,-59.943999999999996,1.6640000000000001,10.709000000000001,97.055,0.349,aflibercept_input_0056_0001
SCORE:,988.429,-5.487,-1594.6870000000001,372.129,-453.43300000000005,3.347,55.235,1925.33,900.5169999999999,-52.166000000000004,-126.971,-31.131,-34.773,-35.288000000000004,19.777,-60.681000000000004,2.136,7.171,97.055,0.349,aflibercept_input_0056_0003
SCORE:,689.627,-5.487,-1605.71,378.70599999999996,-459.356,3.5239999999999996,53.727,1600.832,916.11,-52.306000000000004,-126.01299999999999,-34.165,-35.198,-34.669000000000004,21.648000000000003,-58.958,2.7030000000000003,26.836,97.055,0.349,aflibercept_input_0056_0002
SCORE:,754.591,-5.3,-1620.6229999999998,361.70599999999996,-432.621,3.39,53.687,1670.4279999999999,918.172,-51.97,-121.67200000000001,-36.021,-32.287,-37.849000000000004,25.144000000000002,-59.96,2.2359999999999998,20.894000000000002,97.055,0.184,aflibercept_input_0057_0001
SCORE:,648.5319999999999,-5.292999999999999,-1595.8139999999999,378.89099999999996,-452.79900000000004,3.3110000000000004,52.909,1549.8310000000001,913.5989999999999,-48.055,-123.361,-41.191,-35.115,-30.783,22.298000000000002,-58.863,1.9869999999999999,19.621,97.055,0.303,aflibercept_input_0057_0002
SCORE:,1090.9460000000001,-5.292999999999999,-1582.3670000000002,363.39599999999996,-451.05300000000005,3.286,52.111999999999995,1998.79,905.122,-46.221000000000004,-123.361,-38.326,-35.571999999999996,-32.031,22.758000000000003,-56.071000000000005,1.636,16.782,97.055,0.303,aflibercept_input_0058_0001
SCORE:,-177.58900000000003,-5.3,-1576.132,355.21,-452.24800000000005,3.498,52.905,750.2189999999999,890.535,-54.419,-123.678,-36.556,-32.366,-34.407,24.965,-60.214,2.698,20.463,97.055,0.184,aflibercept_input_0057_0003
SCORE:,1483.646,-5.853,-1591.506,360.728,-450.26300000000003,3.306,52.769,2396.623,898.341,-50.023999999999994,-124.99,-43.49,-32.475,-31.791,25.898000000000003,-54.218,2.104,31.153000000000002,97.055,0.27899999999999997,aflibercept_input_0058_0003
SCORE:,19.69,-5.492000000000001,-1606.5,365.75,-455.69599999999997,3.323,53.26,977.6010000000001,902.8430000000001,-56.854,-123.00200000000001,-37.556999999999995,-33.735,-35.319,23.224,-59.393,1.8780000000000001,7.97,97.055,0.335,aflibercept_input_0058_0002
SCORE:,1153.093,-5.7379999999999995,-1618.701,375.26599999999996,-457.707,3.373,55.236000000000004,2072.491,926.924,-48.765,-126.60700000000001,-38.403,-33.217,-38.885999999999996,17.658,-57.873999999999995,4.313,26.362,97.055,0.312,aflibercept_input_0059_0001
SCORE:,1650.2579999999998,-5.615,-1595.474,368.18699999999995,-436.11300000000006,3.3789999999999996,53.695,2579.466,894.918,-49.61,-123.101,-37.066,-34.882,-37.09,19.418,-61.065,1.7280000000000002,12.127,97.055,0.3,aflibercept_input_0059_0002
SCORE:,1492.835,-5.487,-1604.6470000000002,365.62699999999995,-453.778,3.327,54.32,2435.3160000000003,907.0060000000001,-55.125,-125.477,-31.595,-35.03,-38.028,19.423,-58.06,6.194,11.446,97.055,0.349,aflibercept_input_0060_0001
SCORE:,1297.914,-5.685,-1592.6670000000001,364.439,-452.221,3.2960000000000003,52.448,2232.745,901.674,-49.162,-125.41799999999999,-38.759,-34.236999999999995,-34.78,26.709,-59.663999999999994,1.7069999999999999,10.15,97.055,0.285,aflibercept_input_0059_0003
SCORE:,502.32800000000003,-5.742999999999999,-1578.596,363.654,-434.33099999999996,3.3539999999999996,52.856,1377.27,889.878,-48.457,-122.28,-34.931,-32.795,-35.936,25.796999999999997,-53.703,1.808,37.283,97.055,0.145,aflibercept_input_0060_0002
SCORE:,1060.899,-5.506,-1597.0020000000002,369.654,-444.29900000000004,3.3289999999999997,53.68899999999999,1975.6670000000001,899.5310000000001,-48.463,-126.47,-38.223,-33.645,-34.242,20.425,-56.153,1.7069999999999999,23.558000000000003,97.055,0.28600000000000003,aflibercept_input_0060_0003
SCORE:,1359.85,-5.752000000000001,-1598.618,365.751,-443.061,3.362,53.681999999999995,2248.688,917.6239999999999,-48.744,-125.242,-36.296,-31.739,-32.119,22.761,-62.571000000000005,2.3609999999999998,32.486,97.055,0.21899999999999997,aflibercept_input_0061_0001
SCORE:,788.5,-5.752000000000001,-1608.981,368.079,-457.834,3.322,53.696000000000005,1721.543,921.1080000000001,-51.553000000000004,-123.734,-37.221,-33.95,-31.427,20.919,-60.961000000000006,1.3559999999999999,12.617,97.055,0.21899999999999997,aflibercept_input_0061_0002
SCORE:,270.068,-5.3,-1607.68,355.866,-441.70599999999996,3.303,53.446999999999996,1171.98,922.825,-54.953,-121.67200000000001,-36.65,-32.344,-32.115,23.531999999999996,-59.70399999999999,15.392999999999999,18.607,97.055,0.184,aflibercept_input_0062_0001
SCORE:,1169.005,-5.752000000000001,-1588.234,365.31300000000005,-429.26,3.333,53.653999999999996,2018.9470000000001,906.94,-47.543,-122.42399999999999,-36.579,-33.888000000000005,-30.995,19.644000000000002,-54.931000000000004,34.961999999999996,18.546,97.055,0.21899999999999997,aflibercept_input_0061_0003
SCORE:,1707.474,-5.585,-1609.172,369.625,-449.704,3.338,53.748999999999995,2628.239,914.058,-46.438,-124.421,-37.219,-35.251,-37.102,25.233,-58.049,1.673,17.301,97.055,0.142,aflibercept_input_0063_0002
SCORE:,375.906,-5.492000000000001,-1601.026,368.32099999999997,-454.856,3.3539999999999996,53.42,1316.995,899.967,-52.943000000000005,-123.62299999999999,-37.023,-32.937,-34.782,23.781,-57.536,1.36,11.537,97.055,0.335,aflibercept_input_0062_0003
SCORE:,1173.3319999999999,-5.685,-1594.566,368.458,-469.585,3.2760000000000002,52.684,2118.173,907.2660000000001,-53.902,-124.926,-41.383,-33.308,-32.4,24.554000000000002,-55.924,2.608,10.652999999999999,97.055,0.285,aflibercept_input_0063_0001
SCORE:,1708.682,-5.685,-1606.9660000000001,364.905,-441.98699999999997,3.332,54.19,2624.595,921.453,-50.555,-122.93700000000001,-37.191,-32.876,-39.146,23.761999999999997,-61.044,1.669,15.790999999999999,97.055,0.317,aflibercept_input_0062_0002
SCORE:,1586.494,-5.651,-1621.832,368.86,-453.228,3.412,54.448,2506.965,924.802,-52.257,-124.18700000000001,-36.96,-33.22,-37.157,25.386999999999997,-54.331,1.7369999999999999,22.343000000000004,97.055,0.307,aflibercept_input_0063_0003
SCORE:,342.019,-5.789,-1589.809,369.75199999999995,-435.29900000000004,3.339,54.961999999999996,1235.644,898.044,-46.511,-124.434,-33.16,-32.648,-36.126,19.742,-59.446999999999996,1.9569999999999999,24.625999999999998,97.055,0.12,aflibercept_input_0064_0001
SCORE:,879.0039999999999,-5.789,-1600.675,373.82199999999995,-455.61199999999997,3.409,54.379,1803.786,913.1619999999999,-49.66,-127.404,-33.16,-33.187,-34.537,18.944000000000003,-61.974,1.7790000000000001,14.547,97.055,0.12,aflibercept_input_0064_0003
SCORE:,1116.384,-5.404,-1593.055,358.796,-456.15,3.324,53.825,2053.363,907.33,-53.878,-123.708,-41.632,-32.955999999999996,-33.128,25.495,-59.215,3.032,13.083,97.055,0.20600000000000002,aflibercept_input_0064_0002
SCORE:,824.1189999999999,-5.7379999999999995,-1598.9160000000002,370.035,-446.475,3.304,54.82899999999999,1728.764,915.557,-50.196000000000005,-121.977,-39.945,-33.051,-33.758,25.537,-58.777,1.631,16.128,97.055,0.11,aflibercept_input_0065_0001
SCORE:,829.784,-5.3,-1578.619,372.2,-442.461,3.347,52.948,1732.825,893.2339999999999,-52.68600000000001,-123.94200000000001,-36.021,-33.161,-36.408,25.855,-56.901,1.482,16.153,97.055,0.184,aflibercept_input_0065_0002
SCORE:,455.63800000000003,-5.7379999999999995,-1599.124,368.014,-438.44199999999995,3.355,53.076,1378.505,910.538,-51.917,-122.95100000000001,-40.516,-30.553,-35.438,22.285,-65.286,1.561,11.103,97.055,0.11,aflibercept_input_0065_0003
SCORE:,725.3530000000001,-5.659,-1602.7620000000002,380.718,-435.417,3.444,53.303000000000004,1631.069,907.7339999999999,-49.151,-123.978,-39.77,-33.342,-35.53,24.646,-59.36,1.252,10.805,97.055,0.299,aflibercept_input_0066_0002
SCORE:,694.2230000000001,-5.659,-1613.74,357.22900000000004,-452.836,3.3310000000000004,52.941,1623.193,911.062,-47.222,-125.459,-41.818999999999996,-33.59,-33.203,23.046,-52.961000000000006,1.8219999999999998,30.733,97.055,0.299,aflibercept_input_0066_0001
SCORE:,1207.476,-5.851,-1611.648,373.661,-458.7,3.326,54.358000000000004,2151.121,912.5089999999999,-51.351000000000006,-126.02600000000001,-37.525999999999996,-33.415,-35.76,22.365,-63.22,2.481,13.812999999999999,97.055,0.285,aflibercept_input_0067_0001
SCORE:,1759.441,-5.853,-1600.941,367.884,-446.3,3.3560000000000003,53.198,2651.179,917.4019999999999,-51.817,-122.04299999999999,-41.145,-30.938000000000002,-28.945999999999998,23.750999999999998,-56.534,1.445,28.409000000000002,97.055,0.27899999999999997,aflibercept_input_0067_0002
SCORE:,646.906,-5.492000000000001,-1599.4779999999998,370.626,-434.086,3.355,54.083,1559.628,898.73,-54.003,-122.37,-37.316,-31.565,-34.895,24.741,-59.486999999999995,1.8119999999999998,15.234000000000002,97.055,0.335,aflibercept_input_0066_0003
SCORE:,1645.286,-5.404,-1572.457,364.64300000000003,-454.38599999999997,3.488,55.393,2561.121,885.4639999999999,-49.97,-123.09899999999999,-41.547,-31.549,-34.745,26.846,-56.358999999999995,2.309,18.277,97.055,0.20600000000000002,aflibercept_input_0067_0003
SCORE:,612.971,-5.455,-1584.704,366.769,-458.48900000000003,3.37,52.62,1537.28,893.566,-53.778,-123.167,-42.608999999999995,-32.15,-30.06,24.886999999999997,-55.321999999999996,1.788,21.07,97.055,0.301,aflibercept_input_0068_0001
SCORE:,936.398,-5.455,-1590.8339999999998,360.53,-446.95300000000003,3.35,52.501999999999995,1870.7679999999998,897.7610000000001,-51.326,-124.01700000000001,-41.82899999999999,-32.071,-33.777,22.458000000000002,-57.648,3.11,12.472999999999999,97.055,0.301,aflibercept_input_0068_0003
SCORE:,1099.502,-5.404,-1579.8870000000002,362.899,-449.691,3.3289999999999997,53.75899999999999,1939.6889999999999,901.998,-51.443999999999996,-123.52,-41.083999999999996,-32.291,-32.744,23.875999999999998,-57.37,72.559,17.567,97.055,0.20600000000000002,aflibercept_input_0068_0002
